lat,lon,total_acres,pseu_acres,abies_acres
51.25,-119.5,84188.29259356196,51614.97409055222,39182.17011253602
51,-119.5,89010.11461988307,58462.357374918756,35140.108641975305
51.5,-127.25,55595.16646513497,4841.332258497915,52741.66599489455
50.75,-119.5,83800.31608824663,64653.109276222385,24528.447942201037
50.5,-119.5,93174.31376570115,77082.84106639329,19872.187644193786
50.25,-119.5,80094.57458985125,76697.56734070969,4924.10225104922
50,-119.5,64755.233889310126,64070.4873641648,887.0579984836995
49.75,-119.5,56817.41455457964,49610.39422835638,7735.120953575914
49.5,-119.5,52112.88476392177,49028.27320294007,3363.6216519247496
49.25,-119.5,55127.24009900992,55065.3341584158,92.85891089108878
51.25,-127.25,58813.8642667453,12937.98819710834,49805.059899675405
54,-119.25,23125.53056027163,191.3837011884551,23029.838709677395
53.75,-119.25,26567.504989458925,796.8657765284612,26009.698945889017
53.5,-119.25,21767.070690136956,398.37245040514097,21512.11232187757
53.25,-119.25,18202.567077391668,190.60279662190254,18170.79994462137
53,-119.25,57472.231700605334,20559.817694001045,41516.54306549253
52.75,-119.25,73374.77477477473,39823.873873873854,40631.75675675674
52.5,-119.25,73575.40672451195,18006.196312364405,62562.829718004345
52.25,-119.25,68341.13308189654,18812.386853448268,57022.08351293106
52,-119.25,72637.38171611869,16578.043036621224,61122.66105319437
51,-127.25,27189.989318660024,7104.921832011651,21705.14581647518
51.75,-119.25,87433.68021248336,35931.649402390445,58341.65179282866
51.5,-119.25,105688.39446640312,47852.96337285905,70175.96205533601
51.25,-119.25,101346.19000261706,28162.18476838525,79384.7092384193
51,-119.25,76206.45778124186,51248.216160041564,29298.12418810082
50.75,-119.25,75098.28921885093,68945.7714654616,10410.748870238867
50.5,-119.25,67270.62178420578,65991.35671317033,3432.1745808268297
50.25,-119.25,51265.65198574335,47319.74083503052,6145.015784114049
50,-119.25,58943.669192876056,46296.21523304286,15276.506504989226
49.75,-119.25,63380.4000251036,50437.06263336258,14170.856784234973
49.5,-119.25,60886.53219579025,53866.52733839836,7345.435546145225
50.75,-127.25,29493.243243243214,28780.84606345477,1852.2326674500564
49.25,-119.25,34574.467821782244,27764.81435643564,7010.847772277232
54,-119,10938.748406289838,15.968975775604543,10922.779430514238
53.75,-119,19924.444756817502,143.45600224908614,19812.867866179393
53.5,-119,10262.238805970146,0,10262.238805970146
53.25,-119,13849.926126126158,0,13849.926126126158
53,-119,34034.11968633922,3238.3210895583993,31176.777548493636
50.5,-127.25,64323.67971298107,38355.67749510768,35477.41148075663
52.75,-119,50840.197952218405,12816.989761092156,41160.122866894235
52.5,-119,45148.1930847458,9637.311457627122,39182.23837288135
52.25,-119,42435.00403985991,3271.525451117695,41233.86426070561
52,-119,35091.54750768403,3138.5249231591624,32930.85447013228
51.75,-119,46380.916390179125,9732.90537491705,39860.814731254104
51.5,-119,87754.63819691575,18022.72676947411,74544.26255436928
51.25,-119,91248.62819002749,62454.75618374556,34147.58539458192
51,-119,80509.79654410812,60311.83474080814,25744.95829543982
50.75,-119,93865.92286856702,56644.847155939664,43633.10976396228
50.5,-119,97957.95450467768,83992.97103678068,22540.795463283306
50.25,-127.25,81461.6009334889,17490.098016336022,70897.64527421234
50.25,-119,84230.77780605748,78929.32196487654,7920.99872741156
50,-119,86043.13388909938,25154.899204244066,63112.81760767971
49.75,-119,77584.1951066499,39436.69096612294,40089.05056461734
49.5,-119,83139.9355602643,81682.15642527738,2248.701857160659
49.25,-119,106697.1600049499,106495.99059522337,263.06768964237125
54,-118.75,2122.670961347872,0,2122.670961347872
50,-127.25,61086.6213032581,19909.48496240603,47319.75263157889
53.75,-118.75,20966.410292463424,0,20966.410292463424
53.5,-118.75,15760.136775994435,0,15760.136775994435
53.25,-118.75,16528.06205845686,0,16528.06205845686
53,-118.75,31399.01527032601,5698.81015270326,26525.6595130004
52.75,-118.75,39919.93169398903,1680.5054644808754,39016.26366120222
52.5,-118.75,58172.063982648746,21088.757489494426,43332.41317608785
52.25,-118.75,33207.58217795128,5829.494682999058,30047.964463588607
52,-118.75,52594.463698355416,3645.160850381072,50479.954806792295
51.75,-118.75,41729.41215498934,7086.126592356683,35304.657377919284
51.5,-118.75,73540.13227931486,8316.103030303031,67314.84532279315
52,-128,5542.085490668273,23.68412602849596,5518.401364639778
49.75,-127.25,4584.925925925922,1528.308641975311,3056.617283950622
51.25,-118.75,77945.19581151834,21747.40052356021,61143.954973822045
51,-118.75,96712.04053527354,45895.91165389111,57303.29427049503
50.75,-118.75,101463.97703818366,54055.7275541795,53195.46568627445
50.5,-118.75,99395.0668973472,80978.15916955011,26117.955658080282
50.25,-118.75,99068.2172751558,75750.71364966288,28040.233303650974
50,-118.75,110136.89930511692,17365.467593177516,97921.94226152876
49.75,-118.75,83781.61129234632,52111.10602258466,34590.591091593466
49.5,-118.75,89686.24367758814,45928.16108135041,45680.15211162322
49.25,-118.75,84517.08539603956,76299.0717821782,9595.420792079205
54,-118.5,861.7143261608156,0,861.7143261608156
53.75,-118.5,10747.792996765578,0,10747.792996765578
53.5,-118.5,19798.120273475673,0,19798.120273475673
53.25,-118.5,13434.633453436798,0,13434.633453436798
53,-118.5,26530.58415841585,1967.5792079207977,24642.34282178223
52.75,-118.5,41652.47200218518,4517.105981972142,38450.87407812072
52.5,-118.5,50616.715292841705,6534.76193058568,46265.48156182215
52.25,-118.5,55805.58631834099,19075.99622946409,44031.25558847293
52,-118.5,57920.91314804917,13435.507215392781,48096.59273115977
51.75,-118.5,78151.72029735825,16918.957387495044,65076.548387096824
51.5,-118.5,74896.1035846073,18350.567474960484,59061.46652609387
51.25,-118.5,31030.85542326315,4975.610100745777,26777.25814470755
51,-118.5,90271.88359100951,28784.837728985356,65294.72989476419
50.75,-118.5,99343.94760614274,31810.717511936975,73353.98115885918
50.5,-118.5,105212.41122213686,47531.400973610005,64254.834101972854
50.25,-118.5,107917.67044153198,74818.96857106507,46272.70237943759
50,-118.5,101189.63777637393,19450.568540745364,91153.14440934933
49.75,-118.5,109565.347804266,20580.392095357638,99329.51505646172
49.5,-118.5,102114.9141539995,78520.12148018938,29733.779466733064
49.25,-118.5,99702.65437445864,85667.2194035392,16403.04417770076
54,-118.25,111.7511683897457,0,111.7511683897457
53.75,-118.25,860.6150386507379,0,860.6150386507379
53.5,-118.25,19007.680111653837,15.919330076760971,19007.680111653837
53.25,-118.25,20265.57564422274,381.4696591853695,19900.00055417014
53,-118.25,19906.150226991314,3095.4539826661144,17048.80808914573
52.75,-118.25,19267.722555980323,1125.0068268705625,18237.786728563653
52.5,-118.25,30815.090317331116,1107.887171141849,30451.070246813146
52.25,-118.25,43861.397953688735,13556.584814216461,34602.47172859455
52,-118.25,54180.9909090909,14168.471122994668,44808.973262032116
51.75,-118.25,49514.974917053725,5102.688254810887,46207.6769741208
51.5,-118.25,78418.40616763313,13334.431207169167,67206.79124934104
51.25,-118.25,79499.89009551225,23889.20685594664,58184.81590998295
51,-118.25,74167.25873944117,27930.27368421052,47945.40246913581
50.75,-118.25,57034.8987227454,13546.961682363615,46303.70274803252
50.5,-118.25,81910.0326713645,18193.553491351744,69604.00679051889
50.25,-118.25,97201.05087763931,22831.415670312876,80665.80717374719
50,-118.25,111783.43257929989,44732.05029697968,73323.83053203594
49.75,-118.25,95232.55250282273,59512.58010287285,43205.63618115669
49.5,-118.25,98825.19651090346,64513.90691588782,41319.28909657318
49.25,-118.25,97230.16580054443,67367.94110368722,37598.55233853001
54,-118,63.83972816083784,0,63.83972816083784
53.75,-118,0,0,0
53.5,-118,5461.09240647683,0,5461.09240647683
53.25,-118,14464.057910778658,4657.10875588806,9886.422000554172
53,-118,21303.073049938044,8619.648782501026,12794.543128353296
52.75,-118,17957.477465173448,4770.697896749524,13313.575525812583
52.5,-118,18430.90958384169,1154.8981970990917,17576.601328453355
52.25,-118,23494.920301561633,4408.260096930532,20714.082390953095
52,-118,48744.16392565853,13791.647546463473,38408.3182243615
54,-127,59020.58136241322,494.8980314403058,58940.75909927776
51.75,-118,28832.66175690024,2188.8257696390656,27541.412022292934
51.5,-118,45249.33509026226,2924.3837132692074,42938.12860719458
51.25,-118,44042.78215360461,3814.1112128745203,41044.85934842334
51,-118,65663.65904365899,21955.79625779631,47265.29729729731
50.75,-118,81088.87096774192,41506.612903225774,41115.48387096769
50.5,-118,69644.16337775496,39843.52114300362,31409.377114300376
50.25,-118,99034.05572519082,75245.92900763357,30382.083206106894
50,-118,100274.46248105098,71148.97081859526,35691.17407781712
49.75,-118,97341.3715181932,42449.97101631112,64723.39159347555
49.5,-118,104269.76052828302,61002.30563169699,51933.3478694244
53.75,-127,65773.30119465914,318.74631061138444,65773.30119465914
49.25,-118,98186.1465165202,49348.40366291299,59716.365548818234
54,-117.75,0,0,0
53.75,-117.75,0,0,0
53.5,-117.75,1050.089552238806,859.1641791044775,190.9253731343286
53.25,-117.75,13639.429957045872,2146.064154080638,11541.056117500388
53,-117.75,22950.824484181514,317.4387895460793,22649.25763411281
53.5,-127,61830.67801814375,1257.6270760642012,61751.081367759914
52.75,-117.75,17706.30378363617,871.8412785138638,16850.314164731637
52.5,-117.75,17215.062906724466,2499.98156182212,15063.180043383965
52.25,-117.75,10870.548196015076,979.6133548734517,10254.339795368873
52,-117.75,33669.8411764706,7005.346524064174,28731.38743315513
51.75,-117.75,49227.6416821438,12342.331652958319,40081.09233218358
51.5,-117.75,40753.08963880836,1368.3978381228526,40202.58476140253
51.25,-117.75,68586.747643979,7285.771727748689,62824.07905759165
51,-117.75,38081.787941787974,2115.6548856548807,36373.59251559251
50.75,-117.75,75683.518184163,35120.90533917975,43955.86149084345
50.5,-117.75,98682.45880845615,26486.065855221023,77599.80025624596
46.75,-128,0,0,0
43.25,-127.75,0,0,0
46.25,-124.75,0,0,0
46,-124.75,0,0,0
45.75,-124.75,0,0,0
45.5,-124.75,0,0,0
45.25,-124.75,0,0,0
45,-124.75,0,0,0
44.75,-124.75,0,0,0
44.5,-124.75,0,0,0
44.25,-124.75,0,0,0
44,-124.75,0,0,0
43,-127.75,0,0,0
43.75,-124.75,0,0,0
43.5,-124.75,0,0,0
43.25,-124.75,0,0,0
43,-124.75,0,0,0
42.75,-124.75,0,0,0
42.5,-124.75,0,0,0
42.25,-124.75,0,0,0
42,-124.75,0,0,0
41.75,-124.75,0,0,0
41.5,-124.75,0,0,0
42.75,-127.75,0,0,0
41.25,-124.75,0,0,0
41,-124.75,0,0,0
40.75,-124.75,0,0,0
40.5,-124.75,0,0,0
40.25,-124.75,0,0,0
40,-124.75,0,0,0
39.75,-124.75,0,0,0
39.5,-124.75,0,0,0
39.25,-124.75,0,0,0
39,-124.75,0,0,0
42.5,-127.75,0,0,0
38.75,-124.75,0,0,0
38.5,-124.75,0,0,0
38.25,-124.75,0,0,0
38,-124.75,0,0,0
37.75,-124.75,0,0,0
37.5,-124.75,0,0,0
37.25,-124.75,0,0,0
37,-124.75,0,0,0
36.75,-124.75,0,0,0
36.5,-124.75,0,0,0
36.25,-124.75,0,0,0
36,-124.75,0,0,0
35.75,-124.75,0,0,0
35.5,-124.75,0,0,0
48.25,-124.5,64618.884251129595,64618.43946102323,2.223950531600455
48,-124.5,78780.1594090472,78775.04431972401,5.115089323212229
47.75,-124.5,29777.989752579942,29777.767357830624,0.4447894986830168
47.5,-124.5,45.813150656673365,45.813150656673365,0
47.25,-124.5,0,0,0
47,-124.5,0,0,0
46.75,-124.5,0,0,0
46.5,-124.5,0,0,0
46.25,-124.5,0,0,0
46,-124.5,0,0,0
45.75,-124.5,0,0,0
45.5,-124.5,0,0,0
45.25,-124.5,0,0,0
45,-124.5,0,0,0
44.75,-124.5,0,0,0
44.5,-124.5,0,0,0
44.25,-124.5,0,0,0
44,-124.5,0,0,0
43.75,-124.5,0,0,0
43.5,-124.5,0,0,0
43.25,-124.5,6701.633456762533,6701.633456762533,0
43,-124.5,31157.238252841147,31157.238252841147,0
42.75,-124.5,51783.2957833004,51783.07338849619,0.22239480417490007
42.5,-124.5,14543.697468813534,14543.697468813534,0
42.25,-124.5,10317.818854444517,10317.818854444517,0
42,-124.5,0,0,0
41.75,-124.5,0,0,0
41.5,-124.5,0,0,0
41.25,-124.5,0,0,0
41,-124.5,0,0,0
40.75,-124.5,0,0,0
40.5,-124.5,986.7700332121213,986.7700332121213,0
46.5,-128,0,0,0
40.25,-124.5,0,0,0
40,-124.5,0,0,0
39.75,-124.5,0,0,0
39.5,-124.5,0,0,0
39.25,-124.5,0,0,0
39,-124.5,0,0,0
38.75,-124.5,0,0,0
38.5,-124.5,0,0,0
38.25,-124.5,0,0,0
38,-124.5,0,0,0
37.75,-124.5,0,0,0
37.5,-124.5,0,0,0
37.25,-124.5,0,0,0
37,-124.5,0,0,0
36.75,-124.5,0,0,0
36.5,-124.5,0,0,0
36.25,-124.5,0,0,0
36,-124.5,0,0,0
35.75,-124.5,0,0,0
35.5,-124.5,0,0,0
35.25,-124.5,0,0,0
35,-124.5,0,0,0
34.75,-124.5,0,0,0
48.25,-124.25,52480.47073368935,52480.47073368935,44.92372239989651
48,-124.25,113521.40130192877,113512.06070403424,682.5308318668845
47.75,-124.25,100393.43774774384,100392.10337924781,326.25309728399327
47.5,-124.25,89400.82146645193,89400.82146645193,0
47.25,-124.25,42605.14294220506,42605.14294220506,0
47,-124.25,8600.903902978194,8600.903902978194,0
46.75,-124.25,0,0,0
46.5,-124.25,0,0,0
46.25,-124.25,0,0,0
46,-124.25,0,0,0
45.75,-124.25,0,0,0
45.5,-124.25,0,0,0
45.25,-124.25,0,0,0
45,-124.25,0,0,0
44.75,-124.25,0,0,0
44.5,-124.25,0,0,0
44.25,-124.25,19.348437941137945,19.348437941137945,0
44,-124.25,3699.106914275646,3699.106914275646,0
43.75,-124.25,21238.494207040338,21238.494207040338,0
43.5,-124.25,40407.159692819594,40407.159692819594,0
43.25,-124.25,92804.22810122871,92804.22810122871,0
43,-124.25,104941.73405503358,104941.73405503358,0
42.75,-124.25,128095.40409826726,128094.29212424636,378.7383515098542
42.5,-124.25,125824.0695293427,125820.51123180857,862.8871520221041
42.25,-124.25,128433.00233748001,128389.41287938884,1003.4471168724266
42,-124.25,47695.65634633262,47694.766767543755,10.452550769721876
41.75,-124.25,13167.779615918202,13167.779615918202,0
41.5,-124.25,0,0,0
41.25,-124.25,1288.7798294004265,1288.7798294004265,0
41,-124.25,3688.8574259928228,3688.8574259928228,0
40.75,-124.25,16254.643997217763,16254.643997217763,0
40.5,-124.25,63288.082721029736,63288.082721029736,0
40.25,-124.25,74058.02881556672,74058.02881556672,0
40,-124.25,610.9200439213978,610.9200439213978,0
39.75,-124.25,0,0,0
39.5,-124.25,0,0,0
39.25,-124.25,0,0,0
39,-124.25,0,0,0
38.75,-124.25,0,0,0
38.5,-124.25,0,0,0
38.25,-124.25,0,0,0
38,-124.25,0,0,0
37.75,-124.25,0,0,0
37.5,-124.25,0,0,0
37.25,-124.25,0,0,0
37,-124.25,0,0,0
36.75,-124.25,0,0,0
36.5,-124.25,0,0,0
36.25,-124.25,0,0,0
36,-124.25,0,0,0
35.75,-124.25,0,0,0
35.5,-124.25,0,0,0
35.25,-124.25,0,0,0
35,-124.25,0,0,0
34.75,-124.25,0,0,0
34.5,-124.25,0,0,0
46.25,-128,0,0,0
34.25,-124.25,0,0,0
34,-124.25,0,0,0
48.25,-124,19858.252223785847,19858.252223785847,0
48,-124,122235.31008253741,121621.72388862663,14439.402251554893
47.75,-124,122943.60819446745,122755.90735021829,11841.16558199304
47.5,-124,108584.65698499959,108485.69134357202,2414.761650834257
47.25,-124,104746.05680564088,104745.38962338882,7.561398856016518
47,-124,59172.0481466847,59172.0481466847,0
46.75,-124,61652.0017207035,61651.55693155326,0.6671837253655436
46.5,-124,37796.81005250019,37796.58765814615,2.2239435407522117
46.25,-124,32397.878754483358,32376.084165609653,52.04014078000107
46,-124,28278.021614714802,28277.132033060934,0.88958165391704
45.75,-124,30400.99924240916,30394.32743078455,105.63701738962361
45.5,-124,24209.534421022647,24208.42244328921,6.227075307176629
45.25,-124,37701.09460249024,37699.53783637461,4.003112868724753
45,-124,60769.94039605584,60769.94039605584,0
44.75,-124,78784.74523940825,78784.74523940825,0
44.5,-124,88776.20739431163,88776.20739431163,0
44.25,-124,120651.32573425738,120651.32573425738,0.22239547754919262
44,-124,113107.17299771681,113107.17299771681,0
43.75,-124,116645.95740572379,116645.95740572379,0
43.5,-124,124061.33442521018,124061.33442521018,0
43.25,-124,120167.45841200622,120167.45841200622,0
43,-124,114211.29687092658,114210.85207958442,82.95358530397301
42.75,-124,130265.16852415093,130257.38476762574,5292.7320440983
42.5,-124,134080.62134810732,133896.25618485737,13758.889692141014
42.25,-124,114531.48105035962,113337.21698068753,8852.45461700143
42,-124,111301.9223519434,111089.98053713008,1380.8465143499154
41.75,-124,129339.04982479326,129337.93784682825,578.6733330423617
41.5,-124,93679.86181044589,93677.8602560619,1195.1503621978775
41.25,-124,111611.05170421416,111610.60691462448,3.11352712680628
41,-124,103989.50228170457,103989.27988755616,8.67337179070272
40.75,-124,111111.26724317943,111111.26724317943,0
40.5,-124,117232.59442354564,117232.59442354564,0
